year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,candidate_num,party,writein,mode,candidatevotes,totalvotes,unofficial,version,Vote_Percent,candidate_scale,Vote_Percent_abs,Party_Label,text,Points,Year_Abrv
2016,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,Tammy Duckworth,2,democrat,FALSE,total,3012940,5491878,FALSE,20171011,0.548617431,1,0.548617431,D,Tammy Duckworth (D) 54.9%<br>,54.9%,16
2016,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,77,5491878,FALSE,20171011,1.40207E-05,1,1.40207E-05,Other,NA (Other) 0%<br>,0%,16
2016,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,106,5491878,FALSE,20171011,1.93012E-05,1,1.93012E-05,Other,NA (Other) 0%<br>,0%,16
2016,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,408,5491878,FALSE,20171011,7.42915E-05,1,7.42915E-05,Other,NA (Other) 0%<br>,0%,16
2016,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,5,5491878,FALSE,20171011,9.10435E-07,1,9.10435E-07,Other,NA (Other) 0%<br>,0%,16
2016,Illinois,IL,17,33,21,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,1,5491878,FALSE,20171011,1.82087E-07,1,1.82087E-07,Other,NA (Other) 0%<br>,0%,16
2016,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Evan Bayh,2,democrat,FALSE,total,1158947,2732546,FALSE,20171011,0.424127169,1,0.424127169,D,Evan Bayh (D) 42.4%<br>,42.4%,16
2016,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Todd C. Young,-1,republican,FALSE,total,1423991,2732546,FALSE,20171011,-0.521122426,-1,0.521122426,R,Todd C. Young (R) 52.1%<br>,52.1%,16
2016,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Lucy Brenton,4,libertarian,FALSE,total,149481,2732546,FALSE,20171011,0.054703928,1,0.054703928,L,Lucy Brenton (L) 5.5%<br>,5.5%,16
2016,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,127,2732546,FALSE,20171011,4.64768E-05,1,4.64768E-05,Other,NA (Other) 0%<br>,0%,16
2016,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Chuck Grassley,-1,republican,FALSE,total,926007,1541036,FALSE,20171011,-0.600899006,-1,0.600899006,R,Chuck Grassley (R) 60.1%<br>,60.1%,16
2016,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Patty Judge,2,democrat,FALSE,total,549460,1541036,FALSE,20171011,0.356552345,1,0.356552345,D,Patty Judge (D) 35.7%<br>,35.7%,16
2016,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Michael Luick-Thrams,4,nominated by petition,FALSE,total,4441,1541036,FALSE,20171011,0.002881828,1,0.002881828,Other,Michael Luick-Thrams (Other) 0.3%<br>,0.3%,16
2016,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,1685,1541036,FALSE,20171011,0.00109342,1,0.00109342,Other,NA (Other) 0.1%<br>,0.1%,16
2016,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Charles Aldrich,4,libertarian,FALSE,total,41794,1541036,FALSE,20171011,0.027120716,1,0.027120716,L,Charles Aldrich (L) 2.7%<br>,2.7%,16
2016,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Jim Hennager,4,new independent party iowa,FALSE,total,17649,1541036,FALSE,20171011,0.011452685,1,0.011452685,Other,Jim Hennager (Other) 1.1%<br>,1.1%,16
2016,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Patrick Wiesner,2,democrat,FALSE,total,379740,1177922,FALSE,20171011,0.322381278,1,0.322381278,D,Patrick Wiesner (D) 32.2%<br>,32.2%,16
2016,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,46,1177922,FALSE,20171011,3.90518E-05,1,3.90518E-05,Other,NA (Other) 0%<br>,0%,16
2016,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Robert D. Garrard,4,libertarian,FALSE,total,65760,1177922,FALSE,20171011,0.055827126,1,0.055827126,L,Robert D. Garrard (L) 5.6%<br>,5.6%,16
2016,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Jerry Moran,-1,republican,FALSE,total,732376,1177922,FALSE,20171011,-0.621752544,-1,0.621752544,R,Jerry Moran (R) 62.2%<br>,62.2%,16
2016,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,Rand Paul,-1,republican,FALSE,total,1090177,1903465,FALSE,20171011,-0.572732885,-1,0.572732885,R,Rand Paul (R) 57.3%<br>,57.3%,16
2016,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,6,1903465,FALSE,20171011,3.15215E-06,1,3.15215E-06,Other,NA (Other) 0%<br>,0%,16
2016,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,Jim Gray,2,democrat,FALSE,total,813246,1903465,FALSE,20171011,0.42724505,1,0.42724505,D,Jim Gray (D) 42.7%<br>,42.7%,16
2016,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,36,1903465,FALSE,20171011,1.89129E-05,1,1.89129E-05,Other,NA (Other) 0%<br>,0%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,"Charles W. Boustany, Jr.",-1,republican,FALSE,total,298008,1933635,FALSE,20171011,-0.154118021,-1,0.154118021,R,"Charles W. Boustany, Jr. (R) 15.4%<br>",15.4%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Derrick Edwards,2,democrat,FALSE,total,51774,1933635,FALSE,20171011,0.026775477,1,0.026775477,D,Derrick Edwards (D) 2.7%<br>,2.7%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,"M. V. ""Vinny""Mendoza",2,democrat,FALSE,total,4927,1933635,FALSE,20171011,0.002548051,1,0.002548051,D,"M. V. ""Vinny""Mendoza (D) 0.3%<br>",0.3%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,John Fleming,-1,republican,FALSE,total,204026,1933635,FALSE,20171011,-0.105514226,-1,0.105514226,R,John Fleming (R) 10.6%<br>,10.6%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Caroline Fayard,2,democrat,FALSE,total,240917,1933635,FALSE,20171011,0.124592801,1,0.124592801,D,Caroline Fayard (D) 12.5%<br>,12.5%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Peter Williams,2,democrat,FALSE,total,6855,1933635,FALSE,20171011,0.003545136,1,0.003545136,D,Peter Williams (D) 0.4%<br>,0.4%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,LeRoy Gillam,4,libertarian,FALSE,total,4067,1933635,FALSE,20171011,0.002103293,1,0.002103293,L,LeRoy Gillam (L) 0.2%<br>,0.2%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,"""Rob"" Maness",-1,republican,FALSE,total,90856,1933635,FALSE,20171011,-0.046987151,-1,0.046987151,R,"""Rob"" Maness (R) 4.7%<br>",4.7%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Kaitlin Marone,4,none,FALSE,total,4108,1933635,FALSE,20171011,0.002124496,1,0.002124496,Other,Kaitlin Marone (Other) 0.2%<br>,0.2%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Joshua Pellerin,2,democrat,FALSE,total,7395,1933635,FALSE,20171011,0.003824403,1,0.003824403,D,Joshua Pellerin (D) 0.4%<br>,0.4%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,"William Robert Lang, Jr.",4,other,FALSE,total,1424,1933635,FALSE,20171011,0.000736437,1,0.000736437,Other,"William Robert Lang, Jr. (Other) 0.1%<br>",0.1%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Beryl Billiot,4,none,FALSE,total,19352,1933635,FALSE,20171011,0.010008094,1,0.010008094,Other,Beryl Billiot (Other) 1%<br>,1%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Arden Wells,4,none,FALSE,total,1483,1933635,FALSE,20171011,0.000766949,1,0.000766949,Other,Arden Wells (Other) 0.1%<br>,0.1%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Troy Hebert,4,none,FALSE,total,9503,1933635,FALSE,20171011,0.004914578,1,0.004914578,Other,Troy Hebert (Other) 0.5%<br>,0.5%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,John Kennedy,-1,republican,FALSE,total,482591,1933635,FALSE,20171011,-0.249577092,-1,0.249577092,R,John Kennedy (R) 25%<br>,25%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,"Gregory Taylor, Jr.",4,other,FALSE,total,1151,1933635,FALSE,20171011,0.000595252,1,0.000595252,Other,"Gregory Taylor, Jr. (Other) 0.1%<br>",0.1%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Thomas P. Clements,4,libertarian,FALSE,total,11370,1933635,FALSE,20171011,0.005880117,1,0.005880117,L,Thomas P. Clements (L) 0.6%<br>,0.6%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Gary Landrieu,2,democrat,FALSE,total,45587,1933635,FALSE,20171011,0.023575804,1,0.023575804,D,Gary Landrieu (D) 2.4%<br>,2.4%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Foster Campbell,2,democrat,FALSE,total,337833,1933635,FALSE,20171011,0.174713945,1,0.174713945,D,Foster Campbell (D) 17.5%<br>,17.5%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Abhay Patel,-1,republican,FALSE,total,1576,1933635,FALSE,20171011,-0.000815045,-1,0.000815045,R,Abhay Patel (R) 0.1%<br>,0.1%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,"""Joseph"" Cao",-1,republican,FALSE,total,21019,1933635,FALSE,20171011,-0.0108702,-1,0.0108702,R,"""Joseph"" Cao (R) 1.1%<br>",1.1%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,David Duke,-1,republican,FALSE,total,58606,1933635,FALSE,20171011,-0.030308719,-1,0.030308719,R,David Duke (R) 3%<br>,3%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,"Donald ""Crawdaddy"" Crawford",-1,republican,FALSE,total,25523,1933635,FALSE,20171011,-0.013199492,-1,0.013199492,R,"Donald ""Crawdaddy"" Crawford (R) 1.3%<br>",1.3%,16
2016,Louisiana,LA-prim,22,72,45,US Senate,statewide,gen,FALSE,Charles Marsala,-1,republican,FALSE,total,3684,1933635,FALSE,20171011,-0.00190522,-1,0.00190522,R,Charles Marsala (R) 0.2%<br>,0.2%,16
2016,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,Foster Campbell,2,democrat,FALSE,total,347816,884007,FALSE,20171011,0.393453898,1,0.393453898,D,Foster Campbell (D) 39.3%<br>,39.3%,16
2016,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,John Kennedy,-1,republican,FALSE,total,536191,884007,FALSE,20171011,-0.606546102,-1,0.606546102,R,John Kennedy (R) 60.7%<br>,60.7%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,Chris Van Hollen,2,democrat,FALSE,total,1659907,2726170,FALSE,20171011,0.608878757,1,0.608878757,D,Chris Van Hollen (D) 60.9%<br>,60.9%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,Margaret Flowers,4,green,FALSE,total,89970,2726170,FALSE,20171011,0.033002344,1,0.033002344,Other,Margaret Flowers (Other) 3.3%<br>,3.3%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,77,2726170,FALSE,20171011,2.82448E-05,1,2.82448E-05,Other,NA (Other) 0%<br>,0%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,7,2726170,FALSE,20171011,2.5677E-06,1,2.5677E-06,Other,NA (Other) 0%<br>,0%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,242,2726170,FALSE,20171011,8.87692E-05,1,8.87692E-05,Other,NA (Other) 0%<br>,0%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,138,2726170,FALSE,20171011,5.06205E-05,1,5.06205E-05,Other,NA (Other) 0%<br>,0%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,15,2726170,FALSE,20171011,5.50222E-06,1,5.50222E-06,Other,NA (Other) 0%<br>,0%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,26,2726170,FALSE,20171011,9.53719E-06,1,9.53719E-06,Other,NA (Other) 0%<br>,0%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,3231,2726170,FALSE,20171011,0.001185179,1,0.001185179,Other,NA (Other) 0.1%<br>,0.1%,16
2016,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,Kathy Szeliga,-1,republican,FALSE,total,972557,2726170,FALSE,20171011,-0.356748479,-1,0.356748479,R,Kathy Szeliga (R) 35.7%<br>,35.7%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,4,2802641,FALSE,20171011,1.42723E-06,1,1.42723E-06,Other,NA (Other) 0%<br>,0%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,53,2802641,FALSE,20171011,1.89107E-05,1,1.89107E-05,Other,NA (Other) 0%<br>,0%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,12,2802641,FALSE,20171011,4.28168E-06,1,4.28168E-06,Other,NA (Other) 0%<br>,0%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Roy Blunt,-1,republican,FALSE,total,1378458,2802641,FALSE,20171011,-0.491842516,-1,0.491842516,R,Roy Blunt (R) 49.2%<br>,49.2%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Johnathan McFarland,4,green,FALSE,total,30743,2802641,FALSE,20171011,0.010969296,1,0.010969296,Other,Johnathan McFarland (Other) 1.1%<br>,1.1%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Steven Wallace,4,,TRUE,total,1,2802641,FALSE,20171011,3.56806E-07,1,3.56806E-07,Other,Steven Wallace (Other) 0%<br>,0%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Fred Ryman,4,constitution,FALSE,total,25407,2802641,FALSE,20171011,0.009065378,1,0.009065378,Other,Fred Ryman (Other) 0.9%<br>,0.9%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Jason Kander,2,democrat,FALSE,total,1300200,2802641,FALSE,20171011,0.463919567,1,0.463919567,D,Jason Kander (D) 46.4%<br>,46.4%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,21,2802641,FALSE,20171011,7.49293E-06,1,7.49293E-06,Other,NA (Other) 0%<br>,0%,16
2016,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Jonathan Dine,4,libertarian,FALSE,total,67738,2802641,FALSE,20171011,0.024169346,1,0.024169346,L,Jonathan Dine (L) 2.4%<br>,2.4%,16
2016,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Joseph J. Heck,-1,republican,FALSE,total,495079,1108294,FALSE,20171011,-0.446703672,-1,0.446703672,R,Joseph J. Heck (R) 44.7%<br>,44.7%,16
2016,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,"Thomas ""Tom"" Sawyer",4,none,FALSE,total,14208,1108294,FALSE,20171011,0.012819703,1,0.012819703,Other,"Thomas ""Tom"" Sawyer (Other) 1.3%<br>",1.3%,16
2016,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Catherine Cortez Masto,2,democrat,FALSE,total,521994,1108294,FALSE,20171011,0.470988745,1,0.470988745,D,Catherine Cortez Masto (D) 47.1%<br>,47.1%,16
2016,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Tony Gumina,4,none,FALSE,total,10740,1108294,FALSE,20171011,0.009690569,1,0.009690569,Other,Tony Gumina (Other) 1%<br>,1%,16
2016,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Tom Jones,3,independent american,FALSE,total,17128,1108294,FALSE,20171011,0.015454383,1,0.015454383,I,Tom Jones (I) 1.5%<br>,1.5%,16
2016,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,none of the above,4,,FALSE,total,42257,1108294,FALSE,20171011,0.03812797,1,0.03812797,Other,none of the above (Other) 3.8%<br>,3.8%,16
2016,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Jarrod M. Williams,4,none,FALSE,total,6888,1108294,FALSE,20171011,0.006214957,1,0.006214957,Other,Jarrod M. Williams (Other) 0.6%<br>,0.6%,16
2016,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Kelly Ayotte,-1,republican,FALSE,total,353632,739140,FALSE,20171011,-0.478437103,-1,0.478437103,R,Kelly Ayotte (R) 47.8%<br>,47.8%,16
2016,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Maggie Hassan,2,democrat,FALSE,total,354649,739140,FALSE,20171011,0.479813026,1,0.479813026,D,Maggie Hassan (D) 48%<br>,48%,16
2016,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,scatter,4,,FALSE,total,520,739140,FALSE,20171011,0.00070352,1,0.00070352,Other,scatter (Other) 0.1%<br>,0.1%,16
2016,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Brian Chabot,4,libertarian,FALSE,total,12597,739140,FALSE,20171011,0.017042779,1,0.017042779,L,Brian Chabot (L) 1.7%<br>,1.7%,16
2016,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Aaron Day,3,independent,FALSE,total,17742,739140,FALSE,20171011,0.024003572,1,0.024003572,I,Aaron Day (I) 2.4%<br>,2.4%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Alex Merced,4,libertarian,FALSE,total,48121,7800725,FALSE,20171011,0.006168786,1,0.006168786,L,Alex Merced (L) 0.6%<br>,0.6%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Charles E. Schumer,4,working families,FALSE,total,241672,7800725,FALSE,20171011,0.03098071,1,0.03098071,Other,Charles E. Schumer (Other) 3.1%<br>,3.1%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Wendy Long,-1,republican,FALSE,total,1723927,7800725,FALSE,20171011,-0.220995741,-1,0.220995741,R,Wendy Long (R) 22.1%<br>,22.1%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Blank Vote,4,,FALSE,total,400943,7800725,FALSE,20171011,0.051398171,1,0.051398171,Other,Blank Vote (Other) 5.1%<br>,5.1%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Void Vote,4,,FALSE,total,3474,7800725,FALSE,20171011,0.000445343,1,0.000445343,Other,Void Vote (Other) 0%<br>,0%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Wendy Long,4,reform,FALSE,total,17813,7800725,FALSE,20171011,0.002283506,1,0.002283506,Other,Wendy Long (Other) 0.2%<br>,0.2%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Charles E. Schumer,4,women's equality,FALSE,total,45402,7800725,FALSE,20171011,0.005820228,1,0.005820228,Other,Charles E. Schumer (Other) 0.6%<br>,0.6%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,scatter,4,,FALSE,total,3472,7800725,FALSE,20171011,0.000445087,1,0.000445087,Other,scatter (Other) 0%<br>,0%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Charles E. Schumer,2,democrat,FALSE,total,4784220,7800725,FALSE,20171011,0.613304533,1,0.613304533,D,Charles E. Schumer (D) 61.3%<br>,61.3%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Wendy Long,4,conservative,FALSE,total,267613,7800725,FALSE,20171011,0.03430617,1,0.03430617,Other,Wendy Long (Other) 3.4%<br>,3.4%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Robin Laverne Wilson,4,green,FALSE,total,113413,7800725,FALSE,20171011,0.014538777,1,0.014538777,Other,Robin Laverne Wilson (Other) 1.5%<br>,1.5%,16
2016,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Charles E. Schumer,4,independence,FALSE,total,150655,7800725,FALSE,20171011,0.019312948,1,0.019312948,Other,Charles E. Schumer (Other) 1.9%<br>,1.9%,16
2016,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Deborah K. Ross,2,democrat,FALSE,total,2128165,4691133,FALSE,20171011,0.453656931,1,0.453656931,D,Deborah K. Ross (D) 45.4%<br>,45.4%,16
2016,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Richard Burr,-1,republican,FALSE,total,2395376,4691133,FALSE,20171011,-0.510617797,-1,0.510617797,R,Richard Burr (R) 51.1%<br>,51.1%,16
2016,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Sean Haugh,4,libertarian,FALSE,total,167592,4691133,FALSE,20171011,0.035725271,1,0.035725271,L,Sean Haugh (L) 3.6%<br>,3.6%,16
2016,North Dakota,ND,38,44,36,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,366,342501,FALSE,20171011,0.00106861,1,0.00106861,Other,NA (Other) 0.1%<br>,0.1%,16
2016,North Dakota,ND,38,44,36,US Senate,statewide,gen,FALSE,James Germalic,3,independent,FALSE,total,4675,342501,FALSE,20171011,0.013649595,1,0.013649595,I,James Germalic (I) 1.4%<br>,1.4%,16
2016,North Dakota,ND,38,44,36,US Senate,statewide,gen,FALSE,John Hoeven,-1,republican,FALSE,total,268788,342501,FALSE,20171011,-0.78478019,-1,0.78478019,R,John Hoeven (R) 78.5%<br>,78.5%,16
2016,North Dakota,ND,38,44,36,US Senate,statewide,gen,FALSE,Eliot Glassheim,2,democrat,FALSE,total,58116,342501,FALSE,20171011,0.169681256,1,0.169681256,D,Eliot Glassheim (D) 17%<br>,17%,16
2016,North Dakota,ND,38,44,36,US Senate,statewide,gen,FALSE,Robert N. Marquette,4,libertarian,FALSE,total,10556,342501,FALSE,20171011,0.030820348,1,0.030820348,L,Robert N. Marquette (L) 3.1%<br>,3.1%,16
2016,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,111,5374164,FALSE,20171011,2.06544E-05,1,2.06544E-05,Other,NA (Other) 0%<br>,0%,16
2016,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,Scott Rupert,4,none,FALSE,total,77291,5374164,FALSE,20171011,0.014381958,1,0.014381958,Other,Scott Rupert (Other) 1.4%<br>,1.4%,16
2016,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,Ted Strickland,2,democrat,FALSE,total,1996908,5374164,FALSE,20171011,0.37157556,1,0.37157556,D,Ted Strickland (D) 37.2%<br>,37.2%,16
2016,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,Joseph R. DeMare,4,green,FALSE,total,88246,5374164,FALSE,20171011,0.016420414,1,0.016420414,Other,Joseph R. DeMare (Other) 1.6%<br>,1.6%,16
2016,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,Tom Connors,4,none,FALSE,total,93041,5374164,FALSE,20171011,0.017312646,1,0.017312646,Other,Tom Connors (Other) 1.7%<br>,1.7%,16
2016,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,Rob Portman,-1,republican,FALSE,total,3118567,5374164,FALSE,20171011,-0.580288767,-1,0.580288767,R,Rob Portman (R) 58%<br>,58%,16
2016,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Mike Workman,2,democrat,FALSE,total,355911,1448047,FALSE,20171011,0.245786912,1,0.245786912,D,Mike Workman (D) 24.6%<br>,24.6%,16
2016,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,James Lankford,-1,republican,FALSE,total,980892,1448047,FALSE,20171011,-0.677389615,-1,0.677389615,R,James Lankford (R) 67.7%<br>,67.7%,16
2016,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Sean Braddy,3,independent,FALSE,total,40405,1448047,FALSE,20171011,0.0279031,1,0.0279031,I,Sean Braddy (I) 2.8%<br>,2.8%,16
2016,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Robert T. Murphy,4,libertarian,FALSE,total,43421,1448047,FALSE,20171011,0.029985905,1,0.029985905,L,Robert T. Murphy (L) 3%<br>,3%,16
2016,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Mark T. Beard,3,independent,FALSE,total,27418,1448047,FALSE,20171011,0.018934468,1,0.018934468,I,Mark T. Beard (I) 1.9%<br>,1.9%,16
2016,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Eric Navickas,4,pacific green,FALSE,total,48823,1952478,FALSE,20171011,0.025005659,1,0.025005659,Other,Eric Navickas (Other) 2.5%<br>,2.5%,16
2016,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,2058,1952478,FALSE,20171011,0.001054045,1,0.001054045,Other,Other (Other) 0.1%<br>,0.1%,16
2016,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Ron Wyden,2,democrat,FALSE,total,1105119,1952478,FALSE,20171011,0.566008426,1,0.566008426,D,Ron Wyden (D) 56.6%<br>,56.6%,16
2016,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Shanti S. Lewallen,4,working families,FALSE,total,61915,1952478,FALSE,20171011,0.031710985,1,0.031710985,Other,Shanti S. Lewallen (Other) 3.2%<br>,3.2%,16
2016,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Steven C. Reynolds,3,independent,FALSE,total,59516,1952478,FALSE,20171011,0.03048229,1,0.03048229,I,Steven C. Reynolds (I) 3%<br>,3%,16
2016,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Mark Callahan,-1,republican,FALSE,total,651106,1952478,FALSE,20171011,-0.333476741,-1,0.333476741,R,Mark Callahan (R) 33.3%<br>,33.3%,16
2016,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Jim Lindsay,4,libertarian,FALSE,total,23941,1952478,FALSE,20171011,0.012261854,1,0.012261854,L,Jim Lindsay (L) 1.2%<br>,1.2%,16
2016,Pennsylvania,PA,42,23,14,US Senate,statewide,gen,FALSE,Katie McGinty,2,democrat,FALSE,total,2865012,6051856,FALSE,20171011,0.473410471,1,0.473410471,D,Katie McGinty (D) 47.3%<br>,47.3%,16
